organism_name	infraspecific_name	lineage	representative_genome_org	representative_genome_acc	representative_genome_uniprot_acc	genome_assembly_id	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	strain	bioproject	biosample	sra_run_id	ngs_read_file_name	ngs_read_file_source	ngs_gc_content	avg_phred_score	min_read_length	num_reads	num_reads_unique	avg_read_length	max_read_length	max_duplicate_read	strategy	instrument	id_method	coding_system	percent_coding	percent_not_coding	complexity_percent	non_complex_percent	stdev_quality	avg_quality_a	avg_quality_t	avg_quality_g	avg_quality_c	count_a	count_c	count_g	count_t	count_n	percent_a	percent_c	percent_g	percent_t	count_all_wn	count_all		
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510975.1	11320		v1.6	HIVE	135855		PRJNA1102327	SAMN45953416	SRR31821161	SRR31821161_2.fastq	SRA	48.26%	32.965823	35	354355	83237	147.420632	151	3066	WGS	NextSeq 2000		Standard	94.54%	5.46%	99.69%	0.31%	39.353031	32.282118	33.144915	33.341145	33.134608	2	13548800	12647085	12560607	13481612	1134	25.93606	24.209934	24.044392	25.807444	0.002171	52239238	52238104
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510975.1	11320		v1.6	HIVE	135853		PRJNA1102327	SAMN45953416	SRR31821161	SRR31821161_1.fastq	SRA	48.22%	33.243442	35	354355	72765	147.415047	151	3573	WGS	NextSeq 2000		Standard	94.45%	5.55%	99.80%	0.20%	33.386321	32.778502	33.396771	33.4884	33.335973	2	13566221	12648444	12537328	13474373	10893	25.970392	24.213453	24.000739	25.794564	0.020853	52237259	52226366
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510985.1	11320		v1.6	HIVE	135890		PRJNA1102327	SAMN45164092	SRR31605376	SRR31605376_2.fastq	SRA	47.12%	32.328673	35	273214	104584	147.208291	151	1817	WGS	NextSeq 2000		Standard	94.83%	5.17%	99.31%	0.69%	26.522922	31.37935	32.6839	32.899206	32.427096	2	10639602	9503360	9445964	10629320	1120	26.453928	23.628816	23.486109	26.428363	0.002785	40219366	40218246
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510985.1	11320		v1.6	HIVE	135887		PRJNA1102327	SAMN45164092	SRR31605376	SRR31605376_1.fastq	SRA	47.08%	33.04916	35	273214	75117	147.19585	151	2285	WGS	NextSeq 2000		Standard	95.44%	4.56%	99.42%	0.58%	25.962424	32.42869	33.291716	33.392676	33.13383	2	10671908	9486531	9445281	10611088	1159	26.536495	23.588967	23.486395	26.385261	0.002882	40215967	40214808
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510995.1	11320		v1.6	HIVE	135991		PRJNA1102327	SAMN45953409	SRR31821169	SRR31821169_2.fastq	SRA	47.72%	32.933474	35	356229	77608	147.477954	151	3275	WGS	NextSeq 2000		Standard	95.56%	4.44%	99.82%	0.18%	41.33664	32.17887	33.133513	33.352745	33.123644	2	13744625	12587568	12482002	13720426	1303	26.162336	23.959925	23.758984	26.116274	0.00248	52535924	52534621
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046510995.1	11320		v1.6	HIVE	135989		PRJNA1102327	SAMN45953409	SRR31821169	SRR31821169_1.fastq	SRA	47.67%	33.258227	35	356229	65002	147.466467	151	3806	WGS	NextSeq 2000		Standard	95.55%	4.45%	99.93%	0.07%	34.753186	32.785746	33.418212	33.507912	33.352926	2	13751269	12588818	12448189	13732365	11191	26.177022	23.964171	23.696468	26.141036	0.021303	52531832	52520641
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511005.1	11320		v1.6	HIVE	135998		PRJNA1102327	SAMN45953429	SRR31820955	SRR31820955_2.fastq	SRA	46.69%	32.961546	35	445879	140058	141.202268	151	1923	WGS	NextSeq 2000		Standard	95.10%	4.90%	99.73%	0.27%	25.487457	32.30731	33.150277	33.342663	33.114684	2	16828025	14702542	14693714	16732645	2200	26.728492	23.352519	23.338497	26.576997	0.003494	62959126	62956926
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511005.1	11320		v1.6	HIVE	135996		PRJNA1102327	SAMN45953429	SRR31820955	SRR31820955_1.fastq	SRA	46.67%	33.226691	35	445879	128756	141.175949	151	2089	WGS	NextSeq 2000		Standard	95.19%	4.81%	99.81%	0.19%	20.806914	32.797995	33.395486	33.458708	33.295671	2	16879543	14686349	14682774	16685972	12753	26.815318	23.331148	23.325469	26.507806	0.02026	62947391	62934638
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511015.1	11320		v1.6	HIVE	136017		PRJNA1102327	SAMN45953180	SRR31820899	SRR31820899_2.fastq	SRA	46.74%	32.666933	35	960550	247070	146.316042	151	5377	WGS	NextSeq 2000		Standard	95.77%	4.23%	99.64%	0.36%	44.896051	31.812989	32.911351	33.175493	32.856754	2	37523417	32901985	32784998	37330434	3040	26.698721	23.410473	23.327234	26.56141	0.002163	140543874	140540834
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511015.1	11320		v1.6	HIVE	136013		PRJNA1102327	SAMN45953180	SRR31820899	SRR31820899_1.fastq	SRA	46.72%	33.108113	35	960550	199853	146.302242	151	6176	WGS	NextSeq 2000		Standard	96.04%	3.96%	99.72%	0.28%	39.82314	32.511995	33.292345	33.455504	33.234819	2	37593790	32881995	32752140	37269474	33220	26.751316	23.398456	23.306053	26.520536	0.023639	140530619	140497399
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511025.1	11320		v1.6	HIVE	136088		PRJNA1102327	SAMN45953431	SRR31820953	SRR31820953_2.fastq	SRA	46.51%	33.006578	35	381667	113913	142.872984	151	1803	WGS	NextSeq 2000		Standard	95.72%	4.28%	99.73%	0.27%	24.605096	32.371243	33.183252	33.370482	33.172034	2	14610076	12691378	12670014	14556648	1787	26.792778	23.274162	23.234984	26.694799	0.003277	54529903	54528116
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511025.1	11320		v1.6	HIVE	136086		PRJNA1102327	SAMN45953431	SRR31820953	SRR31820953_1.fastq	SRA	46.49%	33.243976	35	381667	105598	142.852141	151	2142	WGS	NextSeq 2000		Standard	95.76%	4.24%	99.81%	0.19%	20.605721	32.803546	33.414374	33.490674	33.311556	2	14654360	12677640	12663676	14515377	10895	26.87791	23.252361	23.226749	26.622998	0.019983	54521948	54511053
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511035.1	11320		v1.6	HIVE	136097		PRJNA1102327	SAMN45953238	SRR31820884	SRR31820884_2.fastq	SRA	47.03%	32.569962	35	760890	247668	147.123097	151	3902	WGS	NextSeq 2000		Standard	89.96%	10.04%	99.42%	0.58%	35.661601	31.618315	32.847696	33.144424	32.757626	2	29740794	26236756	26408153	29555658	3132	26.567447	23.43729	23.590399	26.402065	0.002798	111944493	111941361
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511035.1	11320		v1.6	HIVE	136095		PRJNA1102327	SAMN45953238	SRR31820884	SRR31820884_1.fastq	SRA	46.97%	33.099767	35	760890	199726	147.111497	151	4408	WGS	NextSeq 2000		Standard	90.22%	9.78%	99.53%	0.47%	31.413422	32.500432	33.278886	33.450033	33.227925	2	29827920	26211154	26353611	29516328	26654	26.647378	23.416266	23.543533	26.369011	0.023812	111935667	111909013
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511045.1	11320		v1.6	HIVE	136104		PRJNA1102327	SAMN45164077	SRR31605056	SRR31605056_2.fastq	SRA	46.25%	32.489326	35	303397	117036	147.204903	151	3402	WGS	NextSeq 2000		Standard	73.87%	26.13%	99.04%	0.96%	39.528111	31.640422	32.85817	33.02548	32.546553	2	12320414	10284133	10371115	11684649	1215	27.586191	23.026829	23.221587	26.162673	0.00272	44661526	44660311
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511045.1	11320		v1.6	HIVE	136101		PRJNA1102327	SAMN45164077	SRR31605056	SRR31605056_1.fastq	SRA	46.19%	33.024108	35	303397	94432	147.189887	151	4175	WGS	NextSeq 2000		Standard	74.21%	25.79%	99.19%	0.81%	39.399045	32.453961	33.293627	33.361748	33.065154	2	12380156	10268475	10359475	11647572	1292	27.722785	22.994115	23.19789	26.082316	0.002893	44656970	44655678
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511055.1	11320		v1.6	HIVE	136113		PRJNA1102327	SAMN45953404	SRR31821175	SRR31821175_2.fastq	SRA	47.96%	32.934871	35	209519	49943	147.646925	151	1827	WGS	NextSeq 2000		Standard	95.49%	4.51%	99.82%	0.18%	31.57514	32.245999	33.118334	33.309192	33.111415	2	8062280	7450803	7384162	8036706	885	26.062139	24.085478	23.870054	25.979469	0.002861	30934836	30933951
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511055.1	11320		v1.6	HIVE	136111		PRJNA1102327	SAMN45953404	SRR31821175	SRR31821175_1.fastq	SRA	47.91%	33.232408	35	209519	42759	147.632597	151	2054	WGS	NextSeq 2000		Standard	95.45%	4.55%	99.93%	0.07%	26.626283	32.754479	33.389478	33.486879	33.327601	2	8051052	7459719	7357012	8057294	6757	26.028369	24.11664	23.784597	26.048549	0.021845	30931834	30925077
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511065.1	11320		v1.6	HIVE	136182		PRJNA1102327	SAMN45164017	SRR31605168	SRR31605168_2.fastq	SRA	46.63%	32.339367	35	330047	126437	147.199917	151	1987	WGS	NextSeq 2000		Standard	95.31%	4.69%	99.65%	0.35%	27.668073	31.356422	32.671107	32.925975	32.502681	2	12989696	11369102	11283532	12939092	1469	26.737182	23.401452	23.22532	26.633022	0.003024	48582891	48581422
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511065.1	11320		v1.6	HIVE	136180		PRJNA1102327	SAMN45164017	SRR31605168	SRR31605168_1.fastq	SRA	46.58%	33.051111	35	330047	89435	147.181553	151	2530	WGS	NextSeq 2000		Standard	96.00%	4.00%	99.78%	0.22%	26.787773	32.414312	33.305601	33.406717	33.137577	2	13006232	11350837	11273559	12935578	10624	26.774559	23.366772	23.207688	26.629111	0.021871	48576830	48566206
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511075.1	11320		v1.6	HIVE	136189		PRJNA1102327	SAMN45953406	SRR31821172	SRR31821172_2.fastq	SRA	48.15%	32.951752	35	309872	69239	147.474957	151	2762	WGS	NextSeq 2000		Standard	95.34%	4.66%	99.76%	0.24%	37.451481	32.247277	33.133849	33.338012	33.128662	2	11845386	11040477	10960618	11850513	1366	25.920812	24.15946	23.984708	25.932031	0.002989	45698360	45696994
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511075.1	11320		v1.6	HIVE	136185		PRJNA1102327	SAMN45953406	SRR31821172	SRR31821172_1.fastq	SRA	48.12%	33.240061	35	309872	59034	147.461071	151	3041	WGS	NextSeq 2000		Standard	95.37%	4.63%	99.85%	0.15%	31.82824	32.764777	33.395757	33.498358	33.327897	2	11863416	11044016	10937318	11839479	9828	25.962711	24.16948	23.935975	25.910326	0.021508	45694057	45684229
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511095.1	11320		v1.6	HIVE	136223		PRJNA1102327	SAMN45164007	SRR31605323	SRR31605323_2.fastq	SRA	46.33%	32.368784	35	557133	193884	146.729578	151	2359	WGS	NextSeq 2000		Standard	95.64%	4.36%	99.62%	0.38%	29.345392	31.414901	32.697689	32.939464	32.52885	2	22020143	18985347	18885005	21855567	1828	26.93665	23.224265	23.10152	26.735329	0.002236	81747890	81746062
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511095.1	11320		v1.6	HIVE	136221		PRJNA1102327	SAMN45164007	SRR31605323	SRR31605323_1.fastq	SRA	46.28%	33.04936	35	557133	132663	146.711965	151	2914	WGS	NextSeq 2000		Standard	96.33%	3.67%	99.76%	0.24%	28.478593	32.41838	33.300131	33.405611	33.139972	2	22057520	18948734	18875153	21838946	17724	26.985612	23.182261	23.09224	26.718204	0.021684	81738077	81720353
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511105.1	11320		v1.6	HIVE	136240		PRJNA1102327	SAMN45953408	SRR31821170	SRR31821170_2.fastq	SRA	47.53%	32.889619	35	358442	75858	146.82947	151	3266	WGS	NextSeq 2000		Standard	95.39%	4.61%	99.84%	0.16%	42.197506	32.14998	33.08445	33.30158	33.08109	2	13823763	12549422	12464582	13790461	1621	26.266013	23.844686	23.683484	26.202737	0.00308	52629849	52628228
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511105.1	11320		v1.6	HIVE	136238		PRJNA1102327	SAMN45953408	SRR31821170	SRR31821170_1.fastq	SRA	47.48%	33.242427	35	358442	61499	146.816693	151	4011	WGS	NextSeq 2000		Standard	95.38%	4.62%	99.92%	0.08%	35.632651	32.768949	33.400518	33.489739	33.344999	2	13823303	12548683	12433233	13808533	11517	26.267425	23.845356	23.625975	26.239359	0.021885	52625269	52613752
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511115.1	11320		v1.6	HIVE	136264		PRJNA1102327	SAMN45164009	SRR31605302	SRR31605302_2.fastq	SRA	47.01%	32.337147	35	506894	183163	147.201884	151	3421	WGS	NextSeq 2000		Standard	95.01%	4.99%	99.71%	0.29%	37.985303	31.340792	32.66569	32.925057	32.504433	2	19777370	17611317	17462039	19763079	1947	26.505623	23.60268	23.402617	26.48647	0.002609	74615752	74613805
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511115.1	11320		v1.6	HIVE	136262		PRJNA1102327	SAMN45164009	SRR31605302	SRR31605302_1.fastq	SRA	46.96%	33.011679	35	506894	129299	147.186141	151	4306	WGS	NextSeq 2000		Standard	95.62%	4.38%	99.86%	0.14%	36.817597	32.364289	33.256395	33.376269	33.104146	2	19803243	17586422	17438723	19762925	16459	26.543137	23.571836	23.373869	26.489097	0.022061	74607772	74591313
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511125.1	11320		v1.6	HIVE	136272		PRJNA1102327	SAMN45953423	SRR31820962	SRR31820962_2.fastq	SRA	47.73%	32.998198	35	434936	99283	145.400526	151	3283	WGS	NextSeq 2000		Standard	94.43%	5.57%	99.57%	0.43%	39.823153	32.321609	33.182274	33.373812	33.163912	2	16561203	15096728	15089664	16490367	1961	26.187892	23.872148	23.860978	26.075881	0.003101	63239923	63237962
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511125.1	11320		v1.6	HIVE	136269		PRJNA1102327	SAMN45953423	SRR31820962	SRR31820962_1.fastq	SRA	47.69%	33.174428	35	434936	91259	145.392182	151	3774	WGS	NextSeq 2000		Standard	94.34%	5.66%	99.69%	0.31%	34.230102	32.696885	33.340008	33.442924	33.249664	2	16567683	15089735	15059838	16505653	13385	26.199643	23.862459	23.815181	26.10155	0.021167	63236294	63222909
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511135.1	11320		v1.6	HIVE	136318		PRJNA1102327	SAMN45164011	SRR31605216	SRR31605216_2.fastq	SRA	46.75%	32.297115	35	427627	166130	146.963655	151	2229	WGS	NextSeq 2000		Standard	94.79%	5.21%	99.70%	0.30%	30.243493	31.363889	32.619553	32.858204	32.436524	2	16771385	14740211	14639832	16692606	1593	26.686638	23.454633	23.29491	26.561285	0.002535	62845627	62844034
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511135.1	11320		v1.6	HIVE	136316		PRJNA1102327	SAMN45164011	SRR31605216	SRR31605216_1.fastq	SRA	46.71%	33.049232	35	427627	115642	146.944309	151	2899	WGS	NextSeq 2000		Standard	95.54%	4.46%	99.83%	0.17%	29.493233	32.437853	33.289342	33.390034	33.135591	2	16787100	14720651	14626242	16689567	13794	26.715161	23.426593	23.276349	26.559946	0.021952	62837354	62823560
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511145.1	11320		v1.6	HIVE	136335		PRJNA1102327	SAMN45953480	SRR31821058	SRR31821058_2.fastq	SRA	47.43%	32.968878	35	396205	137430	144.604904	151	1602	WGS	NextSeq 2000		Standard	87.93%	12.07%	99.08%	0.92%	22.027219	32.287121	33.157464	33.362966	33.124042	2	15113617	13536894	13635049	15006061	1565	26.379432	23.627407	23.798727	26.191703	0.002732	57293186	57291621
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511145.1	11320		v1.6	HIVE	136331		PRJNA1102327	SAMN45953480	SRR31821058	SRR31821058_1.fastq	SRA	47.39%	33.149998	35	396205	130238	144.594033	151	1903	WGS	NextSeq 2000		Standard	87.91%	12.09%	99.20%	0.80%	18.757362	32.688548	33.317601	33.414147	33.21599	2	15167048	13523230	13622691	14963959	11951	26.474681	23.605332	23.778945	26.120181	0.020861	57288879	57276928
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511155.1	11320		v1.6	HIVE	136334		PRJNA1102327	SAMN45953482	SRR31821056	SRR31821056_2.fastq	SRA	47.71%	32.993958	35	322289	91661	145.903394	151	1949	WGS	NextSeq 2000		Standard	94.43%	5.57%	99.63%	0.37%	29.832921	32.307347	33.176776	33.374973	33.169841	2	12354650	11217196	11215106	12235020	1087	26.273599	23.854671	23.850226	26.019192	0.002312	47023059	47021972
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_046511155.1	11320		v1.6	HIVE	136330		PRJNA1102327	SAMN45953482	SRR31821056	SRR31821056_1.fastq	SRA	47.66%	33.166775	35	322289	86108	145.893257	151	2495	WGS	NextSeq 2000		Standard	94.26%	5.74%	99.71%	0.29%	25.928208	32.674816	33.342899	33.440286	33.243667	2	12359835	11210697	11195591	12243622	10047	26.286452	23.842507	23.81038	26.039294	0.021368	47019792	47009745
