organism_name	assembly_gc_content	phred_average	average_ngs_gc_content	Family	host	state_abbr	genome_assembly_id
Influenza A virus	45.9	32.7	47.8	Viruses	Cattle	CA	GCA_047521775.1
Influenza A virus	45.9	32.7	48.4	Viruses	Cattle	CA	GCA_047521785.1
Influenza A virus	45.9	32.7	48.4	Viruses	Cattle	CA	GCA_047521785.1
Influenza A virus	45.9	32.7	48.4	Viruses	Cattle	CA	GCA_047521785.1
Influenza A virus	45.9	32.7	48.4	Viruses	Cattle	CA	GCA_047521785.1
Influenza A virus	45.9	32.7	47.6	Viruses	Cattle	CA	GCA_047521795.1
Influenza A virus	45.9	32.7	47.6	Viruses	Cattle	CA	GCA_047521795.1
Influenza A virus	45.9	32.7	47.6	Viruses	Cattle	CA	GCA_047521795.1
Influenza A virus	45.9	32.7	47.6	Viruses	Cattle	CA	GCA_047521795.1
Influenza A virus	45.9	32.8	50.2	Viruses	Cattle	CA	GCA_047521805.1
Influenza A virus	45.9	32.8	50.2	Viruses	Cattle	CA	GCA_047521805.1
Influenza A virus	45.9	32.8	50.2	Viruses	Cattle	CA	GCA_047521805.1
Influenza A virus	45.9	32.8	50.2	Viruses	Cattle	CA	GCA_047521805.1
Influenza A virus	45.8	33.2	46	Viruses	Cattle	CA	GCA_047521815.1
Influenza A virus	45.8	33.2	46	Viruses	Cattle	CA	GCA_047521815.1
Influenza A virus	45.8	33.2	46	Viruses	Cattle	CA	GCA_047521815.1
Influenza A virus	45.8	33.2	46	Viruses	Cattle	CA	GCA_047521815.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521825.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521825.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521825.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521825.1
Influenza A virus	45.9	32.7	47.4	Viruses	Cattle	CA	GCA_047521835.1
Influenza A virus	45.9	32.7	47.4	Viruses	Cattle	CA	GCA_047521835.1
Influenza A virus	45.9	32.7	47.4	Viruses	Cattle	CA	GCA_047521835.1
Influenza A virus	45.9	32.7	47.4	Viruses	Cattle	CA	GCA_047521835.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_047521845.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_047521845.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_047521845.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_047521845.1
Influenza A virus	46.1	36	47	Viruses	Cattle	CA	GCA_047521855.1
Influenza A virus	46.1	36	47	Viruses	Cattle	CA	GCA_047521855.1
Influenza A virus	46.1	36	47	Viruses	Cattle	CA	GCA_047521855.1
Influenza A virus	46.1	36	47	Viruses	Cattle	CA	GCA_047521855.1
Influenza A virus	45.9	32.7	47	Viruses	Cattle	CA	GCA_047521865.1
Influenza A virus	45.9	32.7	47	Viruses	Cattle	CA	GCA_047521865.1
Influenza A virus	45.9	32.7	47	Viruses	Cattle	CA	GCA_047521865.1
Influenza A virus	45.9	32.7	47	Viruses	Cattle	CA	GCA_047521865.1
Influenza A virus	45.9	36.1	46.8	Viruses	Cattle	CA	GCA_047521875.1
Influenza A virus	45.9	36.1	46.8	Viruses	Cattle	CA	GCA_047521875.1
Influenza A virus	45.9	36.1	46.8	Viruses	Cattle	CA	GCA_047521875.1
Influenza A virus	45.9	36.1	46.8	Viruses	Cattle	CA	GCA_047521875.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047521885.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047521885.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047521885.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047521885.1
Influenza A virus	46.1	32.8	49.5	Viruses	Cattle	CA	GCA_047521895.1
Influenza A virus	46.1	32.8	49.5	Viruses	Cattle	CA	GCA_047521895.1
Influenza A virus	46.1	32.8	49.5	Viruses	Cattle	CA	GCA_047521895.1
Influenza A virus	46.1	32.8	49.5	Viruses	Cattle	CA	GCA_047521895.1
Influenza A virus	46.1	32.8	49.5	Viruses	Cattle	CA	GCA_047521895.1
Influenza A virus	45.9	32.8	49.1	Viruses	Cattle	CA	GCA_047521905.1
Influenza A virus	45.9	32.8	49.1	Viruses	Cattle	CA	GCA_047521905.1
Influenza A virus	45.9	32.8	49.1	Viruses	Cattle	CA	GCA_047521905.1
Influenza A virus	45.9	32.8	49.1	Viruses	Cattle	CA	GCA_047521905.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047521915.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047521915.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047521915.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047521915.1
Influenza A virus	45.9	32.6	50.8	Viruses	Cattle	CA	GCA_047521925.1
Influenza A virus	45.9	32.6	50.8	Viruses	Cattle	CA	GCA_047521925.1
Influenza A virus	45.9	32.6	50.8	Viruses	Cattle	CA	GCA_047521925.1
Influenza A virus	45.9	32.6	50.8	Viruses	Cattle	CA	GCA_047521925.1
Influenza A virus	45.9	32.7	45.8	Viruses	Cattle	CA	GCA_047521935.1
Influenza A virus	45.9	32.7	45.8	Viruses	Cattle	CA	GCA_047521935.1
Influenza A virus	45.9	32.7	45.8	Viruses	Cattle	CA	GCA_047521935.1
Influenza A virus	45.9	32.7	45.8	Viruses	Cattle	CA	GCA_047521935.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521945.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521945.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521945.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047521945.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cattle	CA	GCA_047521955.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cattle	CA	GCA_047521955.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cattle	CA	GCA_047521955.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cattle	CA	GCA_047521955.1
Influenza A virus	45.9	32.8	51.6	Viruses	Cattle	CA	GCA_047521965.1
Influenza A virus	45.9	32.8	51.6	Viruses	Cattle	CA	GCA_047521965.1
Influenza A virus	45.9	32.8	51.6	Viruses	Cattle	CA	GCA_047521965.1
Influenza A virus	45.9	32.8	51.6	Viruses	Cattle	CA	GCA_047521965.1
Influenza A virus	46.1	32.7	45.9	Viruses	Cattle	CA	GCA_047521975.1
Influenza A virus	46.1	32.7	45.9	Viruses	Cattle	CA	GCA_047521975.1
Influenza A virus	46.1	32.7	45.9	Viruses	Cattle	CA	GCA_047521975.1
Influenza A virus	46.1	32.7	45.9	Viruses	Cattle	CA	GCA_047521975.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047521985.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047521985.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047521985.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047521985.1
Influenza A virus	45.8	32.7	44.6	Viruses	Cattle	CA	GCA_047521995.1
Influenza A virus	45.8	32.7	44.6	Viruses	Cattle	CA	GCA_047521995.1
Influenza A virus	45.8	32.7	44.6	Viruses	Cattle	CA	GCA_047521995.1
Influenza A virus	45.8	32.7	44.6	Viruses	Cattle	CA	GCA_047521995.1
Influenza A virus	45.8	32.7	45.8	Viruses	Cattle	CA	GCA_047522015.1
Influenza A virus	45.8	32.7	45.8	Viruses	Cattle	CA	GCA_047522015.1
Influenza A virus	45.8	32.7	45.8	Viruses	Cattle	CA	GCA_047522015.1
Influenza A virus	45.8	32.7	45.8	Viruses	Cattle	CA	GCA_047522015.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047522025.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047522025.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047522025.1
Influenza A virus	45.8	32.8	46.8	Viruses	Cattle	CA	GCA_047522025.1
Influenza A virus	46.1	32.9	49.6	Viruses	Cattle	CA	GCA_047522035.1
Influenza A virus	46.1	32.9	49.6	Viruses	Cattle	CA	GCA_047522035.1
Influenza A virus	46.1	32.9	49.6	Viruses	Cattle	CA	GCA_047522035.1
Influenza A virus	46.1	32.9	49.6	Viruses	Cattle	CA	GCA_047522035.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522045.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522045.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522045.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522045.1
Influenza A virus	45.8	32.9	45.2	Viruses	Cattle	CA	GCA_047522055.1
Influenza A virus	45.8	32.9	45.2	Viruses	Cattle	CA	GCA_047522055.1
Influenza A virus	45.8	32.9	45.2	Viruses	Cattle	CA	GCA_047522055.1
Influenza A virus	45.8	32.9	45.2	Viruses	Cattle	CA	GCA_047522055.1
Influenza A virus	41.7	32.7	46.8	Viruses	Cattle	CA	GCA_047522065.1
Influenza A virus	41.7	32.7	46.8	Viruses	Cattle	CA	GCA_047522065.1
Influenza A virus	41.7	32.7	46.8	Viruses	Cattle	CA	GCA_047522065.1
Influenza A virus	41.7	32.7	46.8	Viruses	Cattle	CA	GCA_047522065.1
Influenza A virus	45.8	32.5	46.2	Viruses	Cattle	CA	GCA_047522085.1
Influenza A virus	45.8	32.5	46.2	Viruses	Cattle	CA	GCA_047522085.1
Influenza A virus	45.8	32.5	46.2	Viruses	Cattle	CA	GCA_047522085.1
Influenza A virus	45.8	32.5	46.2	Viruses	Cattle	CA	GCA_047522085.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522095.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522095.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522095.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522095.1
Influenza A virus	46.1	32.8	49	Viruses	Cattle	CA	GCA_047522105.1
Influenza A virus	46.1	32.8	49	Viruses	Cattle	CA	GCA_047522105.1
Influenza A virus	46.1	32.8	49	Viruses	Cattle	CA	GCA_047522105.1
Influenza A virus	46.1	32.8	49	Viruses	Cattle	CA	GCA_047522105.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522115.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522115.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522115.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522115.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047522135.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047522135.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047522135.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047522135.1
Influenza A virus	45.9	32.7	42	Viruses	Cattle	CA	GCA_047522145.1
Influenza A virus	45.9	32.7	42	Viruses	Cattle	CA	GCA_047522145.1
Influenza A virus	45.9	32.7	42	Viruses	Cattle	CA	GCA_047522145.1
Influenza A virus	45.9	32.7	42	Viruses	Cattle	CA	GCA_047522145.1
Influenza A virus	46.1	32.7	49	Viruses	Cattle	CA	GCA_047522165.1
Influenza A virus	46.1	32.7	49	Viruses	Cattle	CA	GCA_047522165.1
Influenza A virus	46.1	32.7	49	Viruses	Cattle	CA	GCA_047522165.1
Influenza A virus	46.1	32.7	49	Viruses	Cattle	CA	GCA_047522165.1
Influenza A virus	49.7	32.8	47	Viruses	Cattle	CA	GCA_047522185.1
Influenza A virus	49.7	32.8	47	Viruses	Cattle	CA	GCA_047522185.1
Influenza A virus	49.7	32.8	47	Viruses	Cattle	CA	GCA_047522185.1
Influenza A virus	49.7	32.8	47	Viruses	Cattle	CA	GCA_047522185.1
Influenza A virus	49.7	32.8	47	Viruses	Cattle	CA	GCA_047522185.1
Influenza A virus	45.9	32.4	48.4	Viruses	Cattle	CA	GCA_047522205.1
Influenza A virus	45.9	32.4	48.4	Viruses	Cattle	CA	GCA_047522205.1
Influenza A virus	45.9	32.4	48.4	Viruses	Cattle	CA	GCA_047522205.1
Influenza A virus	45.9	32.4	48.4	Viruses	Cattle	CA	GCA_047522205.1
Influenza A virus	45.9	32.4	48.4	Viruses	Cattle	CA	GCA_047522205.1
Influenza A virus	45.7	32.8	53	Viruses	Cattle	CA	GCA_047522225.1
Influenza A virus	45.7	32.8	53	Viruses	Cattle	CA	GCA_047522225.1
Influenza A virus	45.7	32.8	53	Viruses	Cattle	CA	GCA_047522225.1
Influenza A virus	45.7	32.8	53	Viruses	Cattle	CA	GCA_047522225.1
Influenza A virus	45.7	32.8	53	Viruses	Cattle	CA	GCA_047522225.1
Influenza A virus	45.9	32.8	47.3	Viruses	Cattle	CA	GCA_047522245.1
Influenza A virus	45.9	32.8	47.3	Viruses	Cattle	CA	GCA_047522245.1
Influenza A virus	45.9	32.8	47.3	Viruses	Cattle	CA	GCA_047522245.1
Influenza A virus	45.9	32.8	47.3	Viruses	Cattle	CA	GCA_047522245.1
Influenza A virus	45.9	32.8	47.3	Viruses	Cattle	CA	GCA_047522245.1
Influenza A virus	45.9	32.7	45.9	Viruses	Cattle	CA	GCA_047522265.1
Influenza A virus	45.9	32.7	45.9	Viruses	Cattle	CA	GCA_047522265.1
Influenza A virus	45.9	32.7	45.9	Viruses	Cattle	CA	GCA_047522265.1
Influenza A virus	45.9	32.7	45.9	Viruses	Cattle	CA	GCA_047522265.1
Influenza A virus	45.9	32.7	45.9	Viruses	Cattle	CA	GCA_047522265.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522285.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522285.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522285.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522285.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_047522285.1
Influenza A virus	45.9	32.7	49.7	Viruses	Cattle	CA	GCA_047522305.1
Influenza A virus	45.9	32.7	49.7	Viruses	Cattle	CA	GCA_047522305.1
Influenza A virus	45.9	32.7	49.7	Viruses	Cattle	CA	GCA_047522305.1
Influenza A virus	45.9	32.7	49.7	Viruses	Cattle	CA	GCA_047522305.1
Influenza A virus	45.9	32.7	49.7	Viruses	Cattle	CA	GCA_047522305.1
Influenza A virus	45.9	32.5	47	Viruses	Cattle	CA	GCA_047522325.1
Influenza A virus	45.9	32.5	47	Viruses	Cattle	CA	GCA_047522325.1
Influenza A virus	45.9	32.5	47	Viruses	Cattle	CA	GCA_047522325.1
Influenza A virus	45.9	32.5	47	Viruses	Cattle	CA	GCA_047522325.1
Influenza A virus	45.9	32.5	47	Viruses	Cattle	CA	GCA_047522325.1
Influenza A virus	49.8	32.8	45.5	Viruses	Cattle	CA	GCA_047522345.1
Influenza A virus	49.8	32.8	45.5	Viruses	Cattle	CA	GCA_047522345.1
Influenza A virus	49.8	32.8	45.5	Viruses	Cattle	CA	GCA_047522345.1
Influenza A virus	49.8	32.8	45.5	Viruses	Cattle	CA	GCA_047522345.1
Influenza A virus	49.8	32.8	45.5	Viruses	Cattle	CA	GCA_047522345.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522365.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522365.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522365.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522365.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522365.1
Influenza A virus	45.9	32.6	53.2	Viruses	Cattle	CA	GCA_047522385.1
Influenza A virus	45.9	32.6	53.2	Viruses	Cattle	CA	GCA_047522385.1
Influenza A virus	45.9	32.6	53.2	Viruses	Cattle	CA	GCA_047522385.1
Influenza A virus	45.9	32.6	53.2	Viruses	Cattle	CA	GCA_047522385.1
Influenza A virus	45.9	32.6	53.2	Viruses	Cattle	CA	GCA_047522385.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522405.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522405.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522405.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522405.1
Influenza A virus	45.9	32.8	53	Viruses	Cattle	CA	GCA_047522405.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_047522425.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_047522425.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_047522425.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_047522425.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_047522425.1
Influenza A virus	45.9	32.7	51	Viruses	Cattle	CA	GCA_047522435.1
Influenza A virus	45.9	32.7	51	Viruses	Cattle	CA	GCA_047522435.1
Influenza A virus	45.9	32.7	51	Viruses	Cattle	CA	GCA_047522435.1
Influenza A virus	45.9	32.7	51	Viruses	Cattle	CA	GCA_047522435.1
Influenza A virus	45.9	32.7	51	Viruses	Cattle	CA	GCA_047522435.1
Influenza A virus	45.9	32.8	47.2	Viruses	Cattle	CA	GCA_047522465.1
Influenza A virus	45.9	32.8	47.2	Viruses	Cattle	CA	GCA_047522465.1
Influenza A virus	45.9	32.8	47.2	Viruses	Cattle	CA	GCA_047522465.1
Influenza A virus	45.9	32.8	47.2	Viruses	Cattle	CA	GCA_047522465.1
Influenza A virus	45.9	32.8	47.2	Viruses	Cattle	CA	GCA_047522465.1
Influenza A virus	45.9	32.7	46.6	Viruses	Cattle	CA	GCA_047522485.1
Influenza A virus	45.9	32.7	46.6	Viruses	Cattle	CA	GCA_047522485.1
Influenza A virus	45.9	32.7	46.6	Viruses	Cattle	CA	GCA_047522485.1
Influenza A virus	45.9	32.7	46.6	Viruses	Cattle	CA	GCA_047522485.1
Influenza A virus	45.9	32.7	46.6	Viruses	Cattle	CA	GCA_047522485.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cattle	CA	GCA_047522505.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cattle	CA	GCA_047522505.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cattle	CA	GCA_047522505.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cattle	CA	GCA_047522505.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cattle	CA	GCA_047522505.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522515.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522515.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522515.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522515.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_047522515.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522525.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522525.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522525.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522525.1
Influenza A virus	45.9	32.8	52	Viruses	Cattle	CA	GCA_047522525.1
Influenza A virus	45.8	32.9	47.8	Viruses	Cattle	CA	GCA_047522535.1
Influenza A virus	45.8	32.9	47.8	Viruses	Cattle	CA	GCA_047522535.1
Influenza A virus	45.8	32.9	47.8	Viruses	Cattle	CA	GCA_047522535.1
Influenza A virus	45.8	32.9	47.8	Viruses	Cattle	CA	GCA_047522535.1
Influenza A virus	45.8	32.9	47.8	Viruses	Cattle	CA	GCA_047522535.1
Influenza A virus	45.9	32.7	47.7	Viruses	Cattle	CA	GCA_047522545.1
Influenza A virus	45.9	32.7	47.7	Viruses	Cattle	CA	GCA_047522545.1
Influenza A virus	45.9	32.7	47.7	Viruses	Cattle	CA	GCA_047522545.1
Influenza A virus	45.9	32.7	47.7	Viruses	Cattle	CA	GCA_047522545.1
Influenza A virus	45.9	32.7	47.7	Viruses	Cattle	CA	GCA_047522545.1
Influenza A virus	45.9	32.7	50.5	Viruses	Cattle	CA	GCA_047522565.1
Influenza A virus	45.9	32.7	50.5	Viruses	Cattle	CA	GCA_047522565.1
Influenza A virus	45.9	32.7	50.5	Viruses	Cattle	CA	GCA_047522565.1
Influenza A virus	45.9	32.7	50.5	Viruses	Cattle	CA	GCA_047522565.1
Influenza A virus	45.9	32.7	50.5	Viruses	Cattle	CA	GCA_047522565.1
Influenza A virus	45.9	32.9	46.6	Viruses	Turkey	CA	GCA_047522585.1
Influenza A virus	45.9	32.9	46.6	Viruses	Turkey	CA	GCA_047522585.1
Influenza A virus	45.9	32.9	46.6	Viruses	Turkey	CA	GCA_047522585.1
Influenza A virus	45.9	32.9	46.6	Viruses	Turkey	CA	GCA_047522585.1
Influenza A virus	45.9	32.9	46.6	Viruses	Turkey	CA	GCA_047522585.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_047522595.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_047522595.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_047522595.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_047522595.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_047522595.1
Influenza A virus	49.7	32.8	51.1	Viruses	Cattle	CA	GCA_047522615.1
Influenza A virus	49.7	32.8	51.1	Viruses	Cattle	CA	GCA_047522615.1
Influenza A virus	49.7	32.8	51.1	Viruses	Cattle	CA	GCA_047522615.1
Influenza A virus	49.7	32.8	51.1	Viruses	Cattle	CA	GCA_047522615.1
Influenza A virus	49.7	32.8	51.1	Viruses	Cattle	CA	GCA_047522615.1
Influenza A virus	46.1	32.8	46.7	Viruses	Chicken	CA	GCA_047522625.1
Influenza A virus	46.1	32.8	46.7	Viruses	Chicken	CA	GCA_047522625.1
Influenza A virus	46.1	32.8	46.7	Viruses	Chicken	CA	GCA_047522625.1
Influenza A virus	46.1	32.8	46.7	Viruses	Chicken	CA	GCA_047522625.1
Influenza A virus	46.1	32.8	46.7	Viruses	Chicken	CA	GCA_047522625.1
Influenza A virus	45.8	32.7	47	Viruses	Cattle	CA	GCA_047522635.1
Influenza A virus	45.8	32.7	47	Viruses	Cattle	CA	GCA_047522635.1
Influenza A virus	45.8	32.7	47	Viruses	Cattle	CA	GCA_047522635.1
Influenza A virus	45.8	32.7	47	Viruses	Cattle	CA	GCA_047522635.1
Influenza A virus	45.8	32.7	47	Viruses	Cattle	CA	GCA_047522635.1
Influenza A virus	45.8	32.8	47.4	Viruses	Cat	CO	GCA_047522645.1
Influenza A virus	45.8	32.8	47.4	Viruses	Cat	CO	GCA_047522645.1
Influenza A virus	45.8	32.8	47.4	Viruses	Cat	CO	GCA_047522645.1
Influenza A virus	45.8	32.8	47.4	Viruses	Cat	CO	GCA_047522645.1
Influenza A virus	45.8	32.8	47.4	Viruses	Cat	CO	GCA_047522645.1
Influenza A virus	45.9	32.9	47.3	Viruses	Cattle	CA	GCA_047522655.1
Influenza A virus	45.9	32.9	47.3	Viruses	Cattle	CA	GCA_047522655.1
Influenza A virus	45.9	32.9	47.3	Viruses	Cattle	CA	GCA_047522655.1
Influenza A virus	45.9	32.9	47.3	Viruses	Cattle	CA	GCA_047522655.1
Influenza A virus	45.9	32.9	47.3	Viruses	Cattle	CA	GCA_047522655.1
Influenza A virus	45.9	32.9	45.1	Viruses	Turkey	CA	GCA_047522665.1
Influenza A virus	45.9	32.9	45.1	Viruses	Turkey	CA	GCA_047522665.1
Influenza A virus	45.9	32.9	45.1	Viruses	Turkey	CA	GCA_047522665.1
Influenza A virus	45.9	32.9	45.1	Viruses	Turkey	CA	GCA_047522665.1
Influenza A virus	45.9	32.9	45.1	Viruses	Turkey	CA	GCA_047522665.1
Influenza A virus	45.8	32.7	47.3	Viruses	Cattle	CA	GCA_047522675.1
Influenza A virus	45.8	32.7	47.3	Viruses	Cattle	CA	GCA_047522675.1
Influenza A virus	45.8	32.7	47.3	Viruses	Cattle	CA	GCA_047522675.1
Influenza A virus	45.8	32.7	47.3	Viruses	Cattle	CA	GCA_047522675.1
Influenza A virus	45.8	32.7	47.3	Viruses	Cattle	CA	GCA_047522675.1
Influenza A virus	45.8	32.9	46.9	Viruses	Cattle	CA	GCA_047522695.1
Influenza A virus	45.8	32.9	46.9	Viruses	Cattle	CA	GCA_047522695.1
Influenza A virus	45.8	32.9	46.9	Viruses	Cattle	CA	GCA_047522695.1
Influenza A virus	45.8	32.9	46.9	Viruses	Cattle	CA	GCA_047522695.1
Influenza A virus	45.8	32.9	46.9	Viruses	Cattle	CA	GCA_047522695.1
Influenza A virus	45.8	32.6	44.6	Viruses	Cattle	CA	GCA_047522715.1
Influenza A virus	45.8	32.6	44.6	Viruses	Cattle	CA	GCA_047522715.1
Influenza A virus	45.8	32.6	44.6	Viruses	Cattle	CA	GCA_047522715.1
Influenza A virus	45.8	32.6	44.6	Viruses	Cattle	CA	GCA_047522715.1
Influenza A virus	45.8	32.6	44.6	Viruses	Cattle	CA	GCA_047522715.1
Influenza A virus	45.8	32.1	47.9	Viruses	Cattle	CA	GCA_047522735.1
Influenza A virus	45.8	32.1	47.9	Viruses	Cattle	CA	GCA_047522735.1
Influenza A virus	45.8	32.1	47.9	Viruses	Cattle	CA	GCA_047522735.1
Influenza A virus	45.8	32.1	47.9	Viruses	Cattle	CA	GCA_047522735.1
Influenza A virus	45.8	32.1	47.9	Viruses	Cattle	CA	GCA_047522735.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523005.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523005.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523005.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523005.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523005.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523035.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523035.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523035.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523035.1
Influenza A virus	45.8	32.9	46.5	Viruses	Chicken	CA	GCA_047523035.1
Influenza A virus	46.1	32.8	48.2	Viruses	Cattle	CA	GCA_047523055.1
Influenza A virus	46.1	32.8	48.2	Viruses	Cattle	CA	GCA_047523055.1
Influenza A virus	46.1	32.8	48.2	Viruses	Cattle	CA	GCA_047523055.1
Influenza A virus	46.1	32.8	48.2	Viruses	Cattle	CA	GCA_047523055.1
Influenza A virus	46.1	32.8	48.2	Viruses	Cattle	CA	GCA_047523055.1
Influenza A virus	46.1	32.7	47.9	Viruses	Cattle	CA	GCA_047523075.1
