organism_name	infraspecific_name	lineage	taxonomy_id	bco_id	schema_version	bioproject	biosample	strain	sra_run_id	genome_assembly_id	sample_name	instrument	isolate	collected_by	collection_date	geo_loc_name	isolation_source	lat_lon	culture_collection	host	host_age	host_description	host_disease	host_disease_outcome	host_disease_stage	host_health_state	host_sex	id_method
Influenza A virus	24-034025-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164211		SRR31605040	GCA_047939805.1	Viral sample from Influenza A virus	NextSeq 2000	24-034025-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033856-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164113		SRR31605263	GCA_047939445.1	Viral sample from Influenza A virus	NextSeq 2000	24-033856-001		2024	USA	milk			Cattle								
Influenza A virus	24-035015-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164378		SRR31605075	GCA_047940215.1	Viral sample from Influenza A virus	NextSeq 2000	24-035015-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035196-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133349		SRR31914628	GCA_047939875.1	Viral sample from Influenza A virus	NextSeq 2000	24-035196-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034698-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164318		SRR31605193	GCA_047939965.1	Viral sample from Influenza A virus	NextSeq 2000	24-034698-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033522-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164062		SRR31605268	GCA_047939405.1	Viral sample from Influenza A virus	NextSeq 2000	24-033522-001		2024	USA	milk			Cattle								
Influenza A virus	24-034937-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133331		SRR31914629	GCA_047939615.1	Viral sample from Influenza A virus	NextSeq 2000	24-034937-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034646-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164299		SRR31605194	GCA_047939515.1	Viral sample from Influenza A virus	NextSeq 2000	24-034646-001		2024	USA	milk			Cattle								
Influenza A virus	24-037985-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070137		SRR31885815	GCA_047940605.1	Viral sample from Influenza A virus	NextSeq 2000	24-037985-004		2024	USA	TISSUE			CAT								
Influenza A virus	24-037986-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070141		SRR31885881	GCA_047940785.1	Viral sample from Influenza A virus	NextSeq 2000	24-037986-008		2024	USA	nasal swab			CAT								
Influenza A virus	24-035196-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45953176		SRR31821127	GCA_047940295.1	Viral sample from Influenza A virus	NextSeq 2000	24-035196-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033689-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164082		SRR31605387	GCA_047939425.1	Viral sample from Influenza A virus	NextSeq 2000	24-033689-001		2024	USA	milk			Cattle								
Influenza A virus	24-034210-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164231		SRR31605354	GCA_047939505.1	Viral sample from Influenza A virus	NextSeq 2000	24-034210-001		2024	USA	milk			Cattle								
Influenza A virus	24-034222-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164244		SRR31605340	GCA_047939525.1	Viral sample from Influenza A virus	NextSeq 2000	24-034222-001		2024	USA	milk			Cattle								
Influenza A virus	24-034827-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164332		SRR31605177	GCA_047939825.1	Viral sample from Influenza A virus	NextSeq 2000	24-034827-001		2024	USA	milk			Cattle								
Influenza A virus	24-035004-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133329		SRR31914657	GCA_047939735.1	Viral sample from Influenza A virus	NextSeq 2000	24-035004-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033974-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164130		SRR31605241	GCA_047939455.1	Viral sample from Influenza A virus	NextSeq 2000	24-033974-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033984-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164144		SRR31605161	GCA_047939905.1	Viral sample from Influenza A virus	NextSeq 2000	24-033984-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035979-005		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259214		SRR32006784	GCA_047940205.1	Viral sample from Influenza A virus	NextSeq 2000	24-035979-005		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-035012-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164375		SRR31605101	GCA_047939795.1	Viral sample from Influenza A virus	NextSeq 2000	24-035012-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033484-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164031		SRR31605078	GCA_047939385.1	Viral sample from Influenza A virus	NextSeq 2000	24-033484-002		2024	USA	milk			Cattle								
Influenza A virus	24-033866-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164126		SRR31605159	GCA_047939785.1	Viral sample from Influenza A virus	NextSeq 2000	24-033866-003		2024	USA	milk			Cattle								
Influenza A virus	24-035108-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133404		SRR31914568	GCA_047939955.1	Viral sample from Influenza A virus	NextSeq 2000	24-035108-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035846-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201466		SRR31960134	GCA_047940365.1	Viral sample from Influenza A virus	NextSeq 2000	24-035846-001		2024	USA	milk			CATTLE								
Influenza A virus	24-038276-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201403		SRR31960154	GCA_047940225.1	Viral sample from Influenza A virus	NextSeq 2000	24-038276-001		2024	USA	milk			CATTLE								
Influenza A virus	24-034949-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164344		SRR31605019	GCA_047939555.1	Viral sample from Influenza A virus	NextSeq 2000	24-034949-001		2024	USA	milk			Cattle								
Influenza A virus	24-034013-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164199		SRR31605052	GCA_047939745.1	Viral sample from Influenza A virus	NextSeq 2000	24-034013-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-037986-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070139		SRR31885812	GCA_047940765.1	Viral sample from Influenza A virus	NextSeq 2000	24-037986-004		2024	USA	nasal swab			CAT								
Influenza A virus	24-034999-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133338		SRR31914552	GCA_047940065.1	Viral sample from Influenza A virus	NextSeq 2000	24-034999-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035004-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164362		SRR31605003	GCA_047939715.1	Viral sample from Influenza A virus	NextSeq 2000	24-035004-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033866-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164124		SRR31605365	GCA_047939765.1	Viral sample from Influenza A virus	NextSeq 2000	24-033866-001		2024	USA	milk			Cattle								
Influenza A virus	24-035196-005		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133350		SRR31914627	GCA_047939895.1	Viral sample from Influenza A virus	NextSeq 2000	24-035196-005		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035658-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369218		SRR32125662	GCA_047940425.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-035658-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035200-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133406		SRR31914566	GCA_047940315.1	Viral sample from Influenza A virus	NextSeq 2000	24-035200-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035194-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133347		SRR31914631	GCA_047939855.1	Viral sample from Influenza A virus	NextSeq 2000	24-035194-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033976-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164132		SRR31605238	GCA_047939655.1	Viral sample from Influenza A virus	NextSeq 2000	24-033976-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035009-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164373		SRR31604991	GCA_047939775.1	Viral sample from Influenza A virus	NextSeq 2000	24-035009-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033995-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164166		SRR31605116	GCA_047939705.1	Viral sample from Influenza A virus	NextSeq 2000	24-033995-003		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-036009-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259215		SRR32006829	GCA_047940405.1	Viral sample from Influenza A virus	NextSeq 2000	24-036009-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034427-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164292		SRR31605224	GCA_047939395.1	Viral sample from Influenza A virus	NextSeq 2000	24-034427-001		2024	USA	milk			Cattle								
Influenza A virus	24-033856-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164115		SRR31605361	GCA_047939465.1	Viral sample from Influenza A virus	NextSeq 2000	24-033856-003		2024	USA	milk			Cattle								
Influenza A virus	24-034827-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164333		SRR31605176	GCA_047939415.1	Viral sample from Influenza A virus	NextSeq 2000	24-034827-002		2024	USA	milk			Cattle								
Influenza A virus	24-034838-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133399		SRR31914573	GCA_047939595.1	Viral sample from Influenza A virus	NextSeq 2000	24-034838-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033980-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164138		SRR31605232	GCA_047939475.1	Viral sample from Influenza A virus	NextSeq 2000	24-033980-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035857-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369269		SRR32125689	GCA_047940035.1	Viral sample from Influenza A virus	NextSeq 2000	24-035857-001		2024	USA	milk			CATTLE								
Influenza A virus	24-034839-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133400		SRR31914572	GCA_047940025.1	Viral sample from Influenza A virus	NextSeq 2000	24-034839-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034994-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164350		SRR31605013	GCA_047939635.1	Viral sample from Influenza A virus	NextSeq 2000	24-034994-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035205-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133368		SRR31914608	GCA_047939935.1	Viral sample from Influenza A virus	NextSeq 2000	24-035205-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034245-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164271		SRR31605309	GCA_047939565.1	Viral sample from Influenza A virus	NextSeq 2000	24-034245-001		2024	USA	milk			Cattle								
Influenza A virus	24-035003-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164358		SRR31605098	GCA_047939675.1	Viral sample from Influenza A virus	NextSeq 2000	24-035003-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038274-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201402		SRR31960165	GCA_047940485.1	Viral sample from Influenza A virus	NextSeq 2000	24-038274-001		2024	USA	milk			CATTLE								
Influenza A virus	24-033852-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164104		SRR31605373	GCA_047939485.1	Viral sample from Influenza A virus	NextSeq 2000	24-033852-001		2024	USA	milk			Cattle								
Influenza A virus	24-035011-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164374		SRR31605102	GCA_047940195.1	Viral sample from Influenza A virus	NextSeq 2000	24-035011-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035004-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164363		SRR31605002	GCA_047940135.1	Viral sample from Influenza A virus	NextSeq 2000	24-035004-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-034692-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164308		SRR31605206	GCA_047939945.1	Viral sample from Influenza A virus	NextSeq 2000	24-034692-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-036321-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369344		SRR32125678	GCA_047940595.1	Viral sample from Influenza A virus	NextSeq 2000	24-036321-002		2024	USA	nasal swab			TIGER								
Influenza A virus	24-035001-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164356		SRR31605009	GCA_047939645.1	Viral sample from Influenza A virus	NextSeq 2000	24-035001-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038320-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201420		SRR31960184	GCA_047940805.1	Viral sample from Influenza A virus	NextSeq 2000	24-038320-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038392-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201451		SRR31960150	GCA_047940525.1	Viral sample from Influenza A virus	NextSeq 2000	24-038392-001		2024	USA	BLOOD SWAB			CAT								
Influenza A virus	24-033977-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164135		SRR31605235	GCA_047939885.1	Viral sample from Influenza A virus	NextSeq 2000	24-033977-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035003-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164357		SRR31605008	GCA_047940085.1	Viral sample from Influenza A virus	NextSeq 2000	24-035003-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-035007-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164370		SRR31604994	GCA_047940155.1	Viral sample from Influenza A virus	NextSeq 2000	24-035007-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-034698-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164317		SRR31605172	GCA_047939535.1	Viral sample from Influenza A virus	NextSeq 2000	24-034698-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038281-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201405		SRR31960132	GCA_047940615.1	Viral sample from Influenza A virus	NextSeq 2000	24-038281-001		2024	USA	PHARYNGEAL SWAB POOL			CHICKEN								
Influenza A virus	24-033974-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164129		SRR31605242	GCA_047939865.1	Viral sample from Influenza A virus	NextSeq 2000	24-033974-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033976-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164134		SRR31605236	GCA_047939665.1	Viral sample from Influenza A virus	NextSeq 2000	24-033976-003		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-034820-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164329		SRR31605181	GCA_047939605.1	Viral sample from Influenza A virus	NextSeq 2000	24-034820-001		2024	USA	milk			Cattle								
Influenza A virus	24-037415-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070086		SRR31885871	GCA_047940465.1	Viral sample from Influenza A virus	NextSeq 2000	24-037415-002		2024	USA	swab			CAT								
Influenza A virus	24-035015-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164380		SRR31605073	GCA_047940235.1	Viral sample from Influenza A virus	NextSeq 2000	24-035015-003		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-034415-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164288		SRR31605311	GCA_047939925.1	Viral sample from Influenza A virus	NextSeq 2000	24-034415-001		2024	USA	milk			Cattle								
Influenza A virus	24-031957-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728116		SRR31347774	GCA_047503985.1	Viral sample from Influenza A virus	NextSeq 2000	24-031957-001		2024	USA	milk			CATTLE								
Influenza A virus	24-032627-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128651		SRR31597013	GCA_047504375.1	Viral sample from Influenza A virus	NextSeq 2000	24-032627-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-038444-007		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201461		SRR31960139	GCA_047941205.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-007		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034208-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164230		SRR31605356	GCA_047504055.1	Viral sample from Influenza A virus	NextSeq 2000	24-034208-001		2024	USA	milk			Cattle								
Influenza A virus	24-038428-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201452		SRR31960149	GCA_047940925.1	Viral sample from Influenza A virus	NextSeq 2000	24-038428-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-031144-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611616		SRR31254349	GCA_047521345.1	Viral sample from Influenza A virus	NextSeq 2000	24-031144-002		2024	USA	milk			Cattle								
Influenza A virus	24-038463-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201476		SRR31960123	GCA_047941145.1	Viral sample from Influenza A virus	NextSeq 2000	24-038463-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038266-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201470		SRR31960129	GCA_047940965.1	Viral sample from Influenza A virus	NextSeq 2000	24-038266-001		2024	USA	brain			FOX								
Influenza A virus	24-034244-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164270		SRR31605312	GCA_047504075.1	Viral sample from Influenza A virus	NextSeq 2000	24-034244-002		2024	USA	milk			Cattle								
Influenza A virus	24-030587-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611598		SRR31254369	GCA_047503965.1	Viral sample from Influenza A virus	NextSeq 2000	24-030587-001		2024	USA	milk			Cattle								
Influenza A virus	24-033000-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128703		SRR31597113	GCA_047504425.1	Viral sample from Influenza A virus	NextSeq 2000	24-033000-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	25-000077-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46259251		SRR32006790	GCA_047941745.1	Viral sample from Influenza A virus	NextSeq 2000	25-000077-001		2025	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-027100-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44021913	H5N1	SRR30932421	GCA_047521315.1	Viral sample from Influenza A virus	NextSeq 2000	24-027100-004		2024	USA	milk			Cattle								
Influenza A virus	24-029182-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45163985		SRR31605091	GCA_047503955.1	Viral sample from Influenza A virus	NextSeq 2000	24-029182-001		2024	USA	milk			Cattle								
Influenza A virus	24-027100-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929875	H5N1	SRR30811253	GCA_047521305.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-027100-001		2024	USA	milk			CATTLE								
Influenza A virus	24-038444-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201462		SRR31960138	GCA_047941575.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-008		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038160-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201398		SRR31960199	GCA_047940865.1	Viral sample from Influenza A virus	NextSeq 2000	24-038160-001		2024	USA	brain			MOUNTAIN LION								
Influenza A virus	24-032632-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128655		SRR31596944	GCA_047504015.1	Viral sample from Influenza A virus	NextSeq 2000	24-032632-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-030323-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611596		SRR31254371	GCA_047521335.1	Viral sample from Influenza A virus	NextSeq 2000	24-030323-001		2024	USA	milk			Cattle								
Influenza A virus	24-038444-009		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201463		SRR31960137	GCA_047941225.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-009		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-038320-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201419		SRR31960185	GCA_047941185.1	Viral sample from Influenza A virus	NextSeq 2000	24-038320-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-038444-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201455		SRR31960146	GCA_047941135.1	Viral sample from Influenza A virus	NextSeq 2000	24-038444-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
